ARB Arm Blade Position LF,ARB Arm Blade Position RF,ARB Arm Blade Position LR,ARB Arm Blade Position RR,Additional ARB Rounds Front,Additional ARB Rounds Rear,Additional Fuel Mass,Additional Spring Rounds LF,Additional Spring Rounds RF,Additional Spring Rounds LR,Additional Spring Rounds RR,Atmospheric Conditions - Air Pressure,Atmospheric Conditions - Air Temperature,Atmospheric Conditions - Relative Humidity,Camber LF,Camber RF,Camber LR,Camber RR,Spring Rate LF,Spring Rate RF,Spring Rate LR,Spring Rate RR,Toe Inches LF,Toe Inches RF,Toe Inches LR,Toe Inches RR,Differential Preload Pressure,Cross Weight % Race Unhooked,Cross Weight % Race Hooked,Nose Weight % Race Hooked,Frame Height LF Race Unhooked,Frame Height RF Race Unhooked,Frame Height RR Race Unhooked,Tire Cold Pressure LF,Tire Cold Pressure LR,Tire Cold Pressure RF,Tire Cold Pressure RR,Right Side Weight Race Hooked,Speed Profile Lap Sim Track Mu,Rollout Delta RR
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,1.98666666666667,2.260,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.00888888888889,2.260,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.03111111111111,2.260,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.05333333333333,2.260,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.07555555555556,2.260,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.09777777777778,2.260,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.12,2.260,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.16,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.18222222222222,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.20444444444444,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.22666666666667,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.24888888888889,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.27111111111111,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.29333333333333,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.31555555555556,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.33777777777778,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.36,2.340,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.24,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.26222222222222,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.28444444444444,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.30666666666667,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.32888888888889,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.35111111111111,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.37333333333333,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.39555555555556,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.41777777777778,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.44,27.0,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,23,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,24.0909090909091,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,25.1818181818182,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,26.2727272727273,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.3636363636364,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,28.4545454545455,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,29.5454545454545,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,30.6363636363636,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,31.7272727272727,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,32.8181818181818,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,33.9090909090909,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,35,27.0,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,23,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,24.0909090909091,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,25.1818181818182,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,26.2727272727273,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.3636363636364,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,28.4545454545455,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,29.5454545454545,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,30.6363636363636,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,31.7272727272727,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,32.8181818181818,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,33.9090909090909,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,35,47.0,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,43,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,44.0909090909091,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,45.1818181818182,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,46.2727272727273,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.3636363636364,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,48.4545454545455,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,49.5454545454545,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,50.6363636363636,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,51.7272727272727,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,52.8181818181818,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,53.9090909090909,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,55,45.0,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,41,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,42.0909090909091,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,43.1818181818182,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,44.2727272727273,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,45.3636363636364,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,46.4545454545455,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,47.5454545454545,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,48.6363636363636,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,49.7272727272727,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,50.8181818181818,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,51.9090909090909,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,53,1720,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,45.0,1420,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,45.0,1505.71428571429,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,45.0,1591.42857142857,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,45.0,1677.14285714286,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,45.0,1762.85714285714,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,45.0,1848.57142857143,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,45.0,1934.28571428571,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,45.0,2020,1.000,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,45.0,1720,0.5,0.000
P5,P5,P1,P1,0.000,0.000,-40.000,0.000,0.000,0.000,0.000,29.980,85.000,78.000,0.759,-3.681,1.498,-3.905,4721,4671,2419,1225,0.000,0.000,-0.096,0.046,450.000,58.000,58.000,51.100,2.020,2.260,2.340,27.0,27.0,47.0,45.0,1720,0.571428571428571,0.000
